;product;page_url;name;product_link;type;country;badge;price;size;rating;count;year
1320;1321;https://www.gall.nl/wijn/?start=1320;Château Montrose;https://www.gall.nl/ch%C3%A2teau-montrose-rood-75cl-156957.html;Royal Red;Frankrijk;NIEUW;206.0;75CL;;;2015
1321;1322;https://www.gall.nl/wijn/?start=1320;Brocard Chablis Blanchot;https://www.gall.nl/brocard-chablis-blanchot-wit-75cl-150738.html;Classic White;Frankrijk;2e halve prijs;73.9;75CL;4.0;1.0;2020
1322;1323;https://www.gall.nl/wijn/?start=1320;Penfolds RWT Barossa Valley Shiraz;https://www.gall.nl/penfolds-rwt-barossa-valley-shiraz-rood-75cl-390216.html;Big Red;Australië;;141.29;75CL;;;2014
1323;1324;https://www.gall.nl/wijn/?start=1320;Carl Jung Glühwein;https://www.gall.nl/carl-jung-gl%C3%BChwein-rood-75cl-405876.html;Fruit Smoothie;Duitsland;;;75CL;5.0;1.0;
1324;1325;https://www.gall.nl/wijn/?start=1320;Laurus AOP Muscat Beaume de Venise;https://www.gall.nl/laurus-aop-muscat-beaume-de-venise-wit-50cl-140368.html;muscat;Frankrijk;2e halve prijs;21.69;50CL;5.0;1.0;2019
1325;1326;https://www.gall.nl/wijn/?start=1320;Château Larcis Ducasse;https://www.gall.nl/ch%C3%A2teau-larcis-ducasse-rood-75cl-132454.html;Royal Red;Frankrijk;2e halve prijs;90.89;75CL;5.0;1.0;2017
1326;1327;https://www.gall.nl/wijn/?start=1320;Tua Rita Keir;https://www.gall.nl/tua-rita-keir-rood-75cl-414522.html;Royal Red;Italië;2e halve prijs;96.0;75CL;;;2017
1327;1328;https://www.gall.nl/wijn/?start=1320;Kanonkop Black Label Pinotage;https://www.gall.nl/kanonkop-black-label-pinotage-rood-75cl-112267.html;Royal Red;Zuid-Afrika;;141.29;75CL;;;2018
1328;1329;https://www.gall.nl/wijn/?start=1332;Dr. Loosen Ürziger Würzgarten Riesling Auslese;https://www.gall.nl/dr.-loosen-%C3%BCrziger-w%C3%BCrzgarten-riesling-auslese-wit-37.5cl-143537.html;Sugar Honey;Duitsland;2e halve prijs;27.19;37.5CL;3.0;1.0;2018
1329;1330;https://www.gall.nl/wijn/?start=1332;Château Fayat;https://www.gall.nl/ch%C3%A2teau-fayat-rood-75cl-117447.html;Royal Red;Frankrijk;2e halve prijs;43.59;75CL;;;2017
1330;1331;https://www.gall.nl/wijn/?start=1332;Château Musar Red;https://www.gall.nl/ch%C3%A2teau-musar-red-rood-75cl-107220.html;Royal Red;Libanon;2e halve prijs;43.59;75CL;4.0;2.0;2016
1331;1332;https://www.gall.nl/wijn/?start=1332;Château de Berne les Oliviers;https://www.gall.nl/ch%C3%A2teau-de-berne-les-oliviers-rose-75cl-163775.html;Classic Rosé;Frankrijk;2e halve prijs;20.69;75CL;4.0;3.0;2021
1332;1333;https://www.gall.nl/wijn/?start=1332;Barone Ricasoli Castello di Brolio;https://www.gall.nl/barone-ricasoli-castello-di-brolio-rood-75cl-257141.html;Royal Red;Italië;2e halve prijs;58.89;75CL;5.0;1.0;2018
1333;1334;https://www.gall.nl/wijn/?start=1332;Tenuta Sette Ponti Vigna dell impero;https://www.gall.nl/tenuta-sette-ponti-vigna-dell-impero-rood-75cl-409685.html;Royal Red;Italië;2e halve prijs;86.59;75CL;;;2016
1334;1335;https://www.gall.nl/wijn/?start=1332;Masi Costasera Amarone Classico Geschenkverpakking;https://www.gall.nl/masi-costasera-amarone-classico-geschenkverpakking-rood-75cl-130621.html;Royal Red;Italië;;206.99;75CL;;;1997
1335;1336;https://www.gall.nl/wijn/?start=1332;Joseph Drouhin Beaune Champimonts;https://www.gall.nl/joseph-drouhin-beaune-champimonts-rood-75cl-122114.html;Fresh Red;Frankrijk;;71.59;75CL;;;2016
1336;1337;https://www.gall.nl/wijn/?start=1332;Vina la Rosa Ossa Sixth Generation;https://www.gall.nl/vina-la-rosa-ossa-sixth-generation-rood-75cl-107239.html;Royal Red;Chili;2e halve prijs;108.0;75CL;4.0;1.0;2012
1337;1338;https://www.gall.nl/wijn/?start=1332;Ascheri Barolo 3 Vigneti Jeroboam;https://www.gall.nl/ascheri-barolo-3-vigneti-jeroboam-rood-300cl-122947.html;Royal Red;Italië;JEROBOAM;152.29;300CL;;;2017
1338;1339;https://www.gall.nl/wijn/?start=1332;Caiarossa;https://www.gall.nl/caiarossa-rood-75cl-405736.html;Royal Red;Italië;2e halve prijs;70.89;75CL;;;2017
1339;1340;https://www.gall.nl/wijn/?start=1332;Costaripa Lugana 'Pievecroce';https://www.gall.nl/costaripa-lugana-pievecroce-wit-75cl-257532.html;Fresh Prince;Italië;2e halve prijs;17.39;75CL;;;2021
1340;1341;https://www.gall.nl/wijn/?start=1344;Château Durfort-Vivens;https://www.gall.nl/ch%C3%A2teau-durfort-vivens-rood-75cl-126942.html;Royal Red;Frankrijk;2e halve prijs;91.98;75CL;;;2014
1341;1342;https://www.gall.nl/wijn/?start=1344;Viña Seña;https://www.gall.nl/vi%C3%B1a-se%C3%B1a-rood-75cl-379921.html;Royal Red;Chili;;151.0;75CL;5.0;1.0;2016
1342;1343;https://www.gall.nl/wijn/?start=1344;Torres Perpetual;https://www.gall.nl/torres-perpetual-rood-75cl-122971.html;Big Red;Spanje;;64.39;75CL;;;2016
1343;1344;https://www.gall.nl/wijn/?start=1344;Domaine de Chevalier Rouge;https://www.gall.nl/domaine-de-chevalier-rouge-rood-75cl-132292.html;Royal Red;Frankrijk;2e halve prijs;64.39;75CL;;;2013
1344;1345;https://www.gall.nl/wijn/?start=1344;Mandrarossa Cartagho Jeroboam;https://www.gall.nl/mandrarossa-cartagho-jeroboam-rood-300cl-145114.html;Big Red;Italië;2e halve prijs;93.9;300CL;;;2017
1345;1346;https://www.gall.nl/wijn/?start=1344;Mulderbosch Faithful Hound Jeroboam;https://www.gall.nl/mulderbosch-faithful-hound-jeroboam-rood-300cl-157627.html;Big Red;Zuid-Afrika;JEROBOAM;119.39;300CL;4.0;1.0;2017
1346;1347;https://www.gall.nl/wijn/?start=1344;Château Poujeaux;https://www.gall.nl/ch%C3%A2teau-poujeaux-rood-75cl-106453.html;Royal Red;Frankrijk;2e halve prijs;44.69;75CL;5.0;2.0;2017
1347;1348;https://www.gall.nl/wijn/?start=1344;Barberani Muffa Nobile;https://www.gall.nl/barberani-muffa-nobile-wit-50cl-258148.html;dessertwijn;Italië;2e halve prijs;58.89;50CL;;;2018
1348;1349;https://www.gall.nl/wijn/?start=1344;Torres Reserva Real;https://www.gall.nl/torres-reserva-real-rood-75cl-122912.html;Classic Red;Spanje;;108.49;75CL;4.5;2.0;2018
1349;1350;https://www.gall.nl/wijn/?start=1344;Renato Ratti Barolo Conca;https://www.gall.nl/renato-ratti-barolo-conca-rood-75cl-162051.html;Royal Red;Italië;2e halve prijs;75.29;75CL;;;2018
1350;1351;https://www.gall.nl/wijn/?start=1344;Canei;https://www.gall.nl/canei-wit-75cl-392006.html;Sugar Honey;Italië;2e halve prijs;;75CL;4.5;6.0;
1351;1352;https://www.gall.nl/wijn/?start=1344;Antinori Vie Cave;https://www.gall.nl/antinori-vie-cave-rood-75cl-414220.html;Royal Red;Italië;2e halve prijs;30.59;75CL;;;2019
1352;1353;https://www.gall.nl/wijn/?start=1356;Bernardus Rosé;https://www.gall.nl/bernardus-rose-rose-75cl-413895.html;Classic Rosé;Frankrijk;;24.99;75CL;5.0;1.0;2021
1353;1354;https://www.gall.nl/wijn/?start=1356;Joseph Drouhin Roserock Zephirine;https://www.gall.nl/joseph-drouhin-roserock-zephirine-rood-75cl-123099.html;Fruit Smoothie;Verenigde Staten;;58.89;75CL;;;2016
1354;1355;https://www.gall.nl/wijn/?start=1356;Cune Imperial Reserva met Geschenkverpakking;https://www.gall.nl/cune-imperial-reserva-met-geschenkverpakking-rood-300cl-143154.html;Big Red;Spanje;JEROBOAM;135.0;300CL;;;2012
1355;1356;https://www.gall.nl/wijn/?start=1356;Barone Ricasoli Casalferro Brolio;https://www.gall.nl/barone-ricasoli-casalferro-brolio-rood-75cl-257559.html;Royal Red;Italië;2e halve prijs;58.89;75CL;;;2018
1356;1357;https://www.gall.nl/wijn/?start=1356;Château Troplong Mondot;https://www.gall.nl/ch%C3%A2teau-troplong-mondot-rood-75cl-118133.html;Royal Red;Frankrijk;;120.49;75CL;;;2013
1357;1358;https://www.gall.nl/wijn/?start=1356;Alain Brumont Château Bouscassé Brumaire;https://www.gall.nl/alain-brumont-ch%C3%A2teau-bouscasse-brumaire-wit-50cl-140090.html;petit manseng;Frankrijk;2e halve prijs;;50CL;;;2011
1358;1359;https://www.gall.nl/wijn/?start=1356;Cantina Valpantena Tesauro Recioto;https://www.gall.nl/cantina-valpantena-tesauro-recioto-rood-50cl-122564.html;corvina-corvinone-rondinella;Italië;2e halve prijs;16.29;50CL;;;2017
1359;1360;https://www.gall.nl/wijn/?start=1356;Bernardus Marinus;https://www.gall.nl/bernardus-marinus-rood-75cl-106208.html;Big Red;Verenigde Staten;;91.98;75CL;4.0;1.0;2014
1360;1361;https://www.gall.nl/wijn/?start=1356;Canti Prosecco Rosé Geschenkverpakking met Glas;https://www.gall.nl/canti-prosecco-rose-geschenkverpakking-met-glas-rose-75cl-148644.html;prosecco;Italië;2e halve prijs;19.99;75CL;4.8;8.0;
1361;1362;https://www.gall.nl/wijn/?start=1356;Masi Costasera Amarone Classico Geschenkverpakking;https://www.gall.nl/masi-costasera-amarone-classico-geschenkverpakking-rood-75cl-130575.html;Royal Red;Italië;;152.29;75CL;;;2004
1362;1363;https://www.gall.nl/wijn/?start=1356;Château Beychevelle;https://www.gall.nl/ch%C3%A2teau-beychevelle-rood-75cl-157163.html;Royal Red;Frankrijk;;174.19;75CL;;;2014
1363;1364;https://www.gall.nl/wijn/?start=1356;Mandrarossa Cavadiserpe;https://www.gall.nl/mandrarossa-cavadiserpe-rood-75cl-120456.html;Classic Red;Italië;2e halve prijs;17.98;75CL;;;2019
1364;1365;https://www.gall.nl/wijn/?start=1368;Château Beychevelle;https://www.gall.nl/ch%C3%A2teau-beychevelle-rood-75cl-132748.html;Royal Red;Frankrijk;;127.9;75CL;;;2017
1365;1366;https://www.gall.nl/wijn/?start=1368;Château Pape Clément;https://www.gall.nl/ch%C3%A2teau-pape-clement-rood-75cl-120383.html;Royal Red;Frankrijk;;125.98;75CL;;;2015
1366;1367;https://www.gall.nl/wijn/?start=1368;Luce delle Vite Luce;https://www.gall.nl/luce-delle-vite-luce-rood-75cl-258334.html;Big Red;Italië;;121.59;75CL;;;2019
1367;1368;https://www.gall.nl/wijn/?start=1368;Groot Constantia Vintage Vault Merlot geschenkverpakking ;https://www.gall.nl/groot-constantia-vintage-vault-merlot-geschenkverpakking--rood-75cl-415820.html;Big Red;Zuid-Afrika;2e halve prijs;43.59;75CL;;;2013
1368;1369;https://www.gall.nl/wijn/?start=1368;Barone Ricasoli Castello di Brolio Vin Santo;https://www.gall.nl/barone-ricasoli-castello-di-brolio-vin-santo-wit-50cl-256927.html;Dessertwijn;Italië;2e halve prijs;54.49;50CL;;;2012
1369;1370;https://www.gall.nl/wijn/?start=1368;Pomerol Château L'Evangile;https://www.gall.nl/pomerol-ch%C3%A2teau-levangile-rood-75cl-133817.html;Royal Red;Frankrijk;2e halve prijs;249.0;75CL;;;2019
1370;1371;https://www.gall.nl/wijn/?start=1368;Joseph Drouhin Meursault Porusots;https://www.gall.nl/joseph-drouhin-meursault-porusots-wit-75cl-162256.html;Big White;Frankrijk;;97.49;75CL;;;2018
1371;1372;https://www.gall.nl/wijn/?start=1368;Château Suduiraut Sauternes;https://www.gall.nl/ch%C3%A2teau-suduiraut-sauternes-wit-75cl-139505.html;sémillon - sauvignon blanc;Frankrijk;2e halve prijs;91.98;75CL;4.5;2.0;2016
1372;1373;https://www.gall.nl/wijn/?start=1368;Fritz Wassmer Kaiserberg Herbolzheim Spätburgunder;https://www.gall.nl/fritz-wassmer-kaiserberg-herbolzheim-sp%C3%A4tburgunder-rood-75cl-163139.html;Big Red;Duitsland;2e halve prijs;135.79;75CL;;;2017
1373;1374;https://www.gall.nl/wijn/?start=1368;Alain Brumont Château Bouscassé Frimaire;https://www.gall.nl/alain-brumont-ch%C3%A2teau-bouscasse-frimaire-wit-50cl-140082.html;petit manseng;Frankrijk;2e halve prijs;;50CL;;;2010
1374;1375;https://www.gall.nl/wijn/?start=1368;Schloss Johannisberg Riesling Rosalack Auslese;https://www.gall.nl/schloss-johannisberg-riesling-rosalack-auslese-wit-75cl-130168.html;Sugar Honey;Duitsland;2e halve prijs;75.29;75CL;4.0;1.0;2018
1375;1376;https://www.gall.nl/wijn/?start=1368;Ascheri Barolo La Morra;https://www.gall.nl/ascheri-barolo-la-morra-rood-75cl-123439.html;Classic Red;Italië;2e halve prijs;141.29;75CL;;;2016
1376;1377;https://www.gall.nl/wijn/?start=1380;Torres Grans Muralles;https://www.gall.nl/torres-grans-muralles-rood-75cl-123331.html;Royal Red;Spanje;;97.49;75CL;5.0;1.0;2014
1377;1378;https://www.gall.nl/wijn/?start=1380;Cavallotto Barolo Riserva Bricco Boschis Vigna San Giuseppe;https://www.gall.nl/cavallotto-barolo-riserva-bricco-boschis-vigna-san-giuseppe-rood-75cl-118478.html;Royal Red;Italië;;163.19;75CL;;;2012
1378;1379;https://www.gall.nl/wijn/?start=1380;Bibi Graetz Colore;https://www.gall.nl/bibi-graetz-colore-rood-75cl-414506.html;Royal Red;Italië;2e halve prijs;309.0;75CL;;;2016
1379;1380;https://www.gall.nl/wijn/?start=1380;Château Saint-Pierre;https://www.gall.nl/ch%C3%A2teau-saint-pierre-rood-75cl-125997.html;Royal Red;Frankrijk;2e halve prijs;58.89;75CL;;;2014
1380;1381;https://www.gall.nl/wijn/?start=1380;Catena Adrianna Malbec Mundus Bacillus Terrae;https://www.gall.nl/catena-adrianna-malbec-mundus-bacillus-terrae-rood-75cl-390976.html;Big Red;Argentinië;;250.79;75CL;;;2016
1381;1382;https://www.gall.nl/wijn/?start=1380;Ascheri Barolo Coste & Bricco;https://www.gall.nl/ascheri-barolo-coste-bricco-rood-75cl-123188.html;Classic Red;Italië;;174.19;75CL;;;2013
1382;1383;https://www.gall.nl/wijn/?start=1380;Château d'Esclans Whispering Angel Jeroboam;https://www.gall.nl/ch%C3%A2teau-desclans-whispering-angel-jeroboam-rose-300cl-195375.html;Classic Rosé;Frankrijk;JEROBOAM;141.29;300CL;;;2021
1383;1384;https://www.gall.nl/wijn/?start=1380;Château Léoville las Cases;https://www.gall.nl/ch%C3%A2teau-leoville-las-cases-rood-75cl-119571.html;Royal Red;Frankrijk;;229.98;75CL;4.0;1.0;2012
1384;1385;https://www.gall.nl/wijn/?start=1380;Vinedo Chadwick;https://www.gall.nl/vinedo-chadwick-rood-75cl-123706.html;Royal Red;Chili;;390.0;75CL;;;2014
1385;1386;https://www.gall.nl/wijn/?start=1380;Château la Mondotte;https://www.gall.nl/ch%C3%A2teau-la-mondotte-rood-75cl-124060.html;Royal Red;Frankrijk;;196.9;75CL;;;2014
1386;1387;https://www.gall.nl/wijn/?start=1380;Vega Sicilia Unico;https://www.gall.nl/vega-sicilia-unico-rood-75cl-105279.html;Royal Red;Spanje;;436.99;75CL;5.0;6.0;2011
1387;1388;https://www.gall.nl/wijn/?start=1380;Solaia;https://www.gall.nl/solaia-rood-75cl-256900.html;Royal Red;Italië;;480.79;75CL;;;2019
1388;1389;https://www.gall.nl/wijn/?start=1392;Château Ducru Beaucaillou;https://www.gall.nl/ch%C3%A2teau-ducru-beaucaillou-rood-75cl-124109.html;Royal Red;Frankrijk;;196.9;75CL;;;2012
1389;1390;https://www.gall.nl/wijn/?start=1392;Château Trottevieille;https://www.gall.nl/ch%C3%A2teau-trottevieille-rood-75cl-132306.html;Royal Red;Frankrijk;;119.39;75CL;;;2007
1390;1391;https://www.gall.nl/wijn/?start=1392;Alain Brumont Château Bouscassé Larmes Céleste;https://www.gall.nl/alain-brumont-ch%C3%A2teau-bouscasse-larmes-celeste-wit-50cl-139955.html;Sugar Honey;Frankrijk;2e halve prijs;13.09;50CL;;;2017
1391;1392;https://www.gall.nl/wijn/?start=1392;Tasca d'Almerita Leone d'Almerita;https://www.gall.nl/tasca-dalmerita-leone-dalmerita-wit-75cl-256951.html;Fruit Lover;Italië;2e halve prijs;20.69;75CL;;;2021
1392;1393;https://www.gall.nl/wijn/?start=1392;Clos Fourtet Saint-Émilion;https://www.gall.nl/clos-fourtet-saint-emilion-rood-75cl-157198.html;Royal Red;Frankrijk;;366.89;75CL;;;2009
1393;1394;https://www.gall.nl/wijn/?start=1392;La Rosa Cabernet Franc;https://www.gall.nl/la-rosa-cabernet-franc-rood-75cl-405817.html;Fruit Smoothie;Chili;2e halve prijs;39.99;75CL;4.0;1.0;2019
1394;1395;https://www.gall.nl/wijn/?start=1392;Château Margaux;https://www.gall.nl/ch%C3%A2teau-margaux-rood-75cl-405434.html;Royal Red;Frankrijk;NIEUW;639.0;75CL;;;2014
1395;1396;https://www.gall.nl/wijn/?start=1392;Masi Costasera Amarone Classico Geschenkverpakking;https://www.gall.nl/masi-costasera-amarone-classico-geschenkverpakking-rood-75cl-130516.html;Royal Red;Italië;;349.39;75CL;;;1988
1396;1397;https://www.gall.nl/wijn/?start=1392;Masi Costasera Amarone Classico Geschenkverpakking;https://www.gall.nl/masi-costasera-amarone-classico-geschenkverpakking-rood-75cl-130362.html;Royal Red;Italië;;327.49;75CL;;;1990
1397;1398;https://www.gall.nl/wijn/?start=1392;E.Guigal Côte-Rotie La Turque;https://www.gall.nl/e.guigal-c%C3%B4te-rotie-la-turque-rood-75cl-119733.html;Royal Red;Frankrijk;;349.39;75CL;;;2013
1398;1399;https://www.gall.nl/wijn/?start=1392;Château Léoville las Cases;https://www.gall.nl/ch%C3%A2teau-leoville-las-cases-rood-75cl-156922.html;Royal Red;Frankrijk;;415.9;75CL;;;2003
1399;1400;https://www.gall.nl/wijn/?start=1392;Alain Brumont Château Montus La Tyre;https://www.gall.nl/alain-brumont-ch%C3%A2teau-montus-la-tyre-rood-75cl-140201.html;Royal Red;Frankrijk;;141.29;75CL;;;2010
1400;1401;https://www.gall.nl/wijn/?start=1404;Château la Mondotte;https://www.gall.nl/ch%C3%A2teau-la-mondotte-rood-75cl-132411.html;Royal Red;Frankrijk;;196.9;75CL;;;2017
1401;1402;https://www.gall.nl/wijn/?start=1404;Vieux Château Certan;https://www.gall.nl/vieux-ch%C3%A2teau-certan-rood-75cl-117048.html;Royal Red;Frankrijk;;196.9;75CL;;;2013
1402;1403;https://www.gall.nl/wijn/?start=1404;Tokara Telos;https://www.gall.nl/tokara-telos-rood-75cl-126993.html;Big Red;Zuid-Afrika;;344.99;75CL;;;2015
1403;1404;https://www.gall.nl/wijn/?start=1404;Château Montrose;https://www.gall.nl/ch%C3%A2teau-montrose-rood-75cl-158984.html;Royal Red;Frankrijk;;185.9;75CL;;;2014
1404;1405;https://www.gall.nl/wijn/?start=1404;Château D'Yquem;https://www.gall.nl/ch%C3%A2teau-dyquem-wit-75cl-139564.html;sémillon - sauvignon blanc;Frankrijk;;436.99;75CL;;;2017
1405;1406;https://www.gall.nl/wijn/?start=1404;Château d'Esclans Whispering Angel Methusalem;https://www.gall.nl/ch%C3%A2teau-desclans-whispering-angel-methusalem-rose-600cl-195367.html;Classic Rosé;Frankrijk;JEROBOAM;349.39;600CL;;;2021
1406;1407;https://www.gall.nl/wijn/?start=1404;Vinedo Chadwick;https://www.gall.nl/vinedo-chadwick-rood-75cl-149268.html;Royal Red;Chili;;392.0;75CL;;;2016
1407;1408;https://www.gall.nl/wijn/?start=1404;Château Pichon Lalande;https://www.gall.nl/ch%C3%A2teau-pichon-lalande-rood-75cl-119431.html;Royal Red;Frankrijk;;196.9;75CL;;;2014
1408;1409;https://www.gall.nl/wijn/?start=1404;Château Margaux;https://www.gall.nl/ch%C3%A2teau-margaux-rood-75cl-157139.html;Royal Red;Frankrijk;;744.0;75CL;;;2012
1409;1410;https://www.gall.nl/wijn/?start=1404;Château Latour;https://www.gall.nl/ch%C3%A2teau-latour-rood-75cl-157562.html;Royal Red;Frankrijk;;962.59;75CL;;;2008
1410;1411;https://www.gall.nl/wijn/?start=1404;E.Guigal Côte-Rotie La Mouline;https://www.gall.nl/e.guigal-c%C3%B4te-rotie-la-mouline-rood-75cl-119741.html;Royal Red;Frankrijk;;349.39;75CL;;;2013
1411;1412;https://www.gall.nl/wijn/?start=1404;Château Latour;https://www.gall.nl/ch%C3%A2teau-latour-rood-75cl-157147.html;Royal Red;Frankrijk;;963.0;75CL;;;2006
1412;1413;https://www.gall.nl/wijn/?start=1416;Maya;https://www.gall.nl/maya-rood-75cl-166332.html;Big Red;Verenigde Staten;;579.29;75CL;;;2014
1413;1414;https://www.gall.nl/wijn/?start=1416;Errazuriz Aconcagua Costa Las Pizarras Chardonnay;https://www.gall.nl/errazuriz-aconcagua-costa-las-pizarras-chardonnay-wit-75cl-409391.html;Big White;Chili;2e halve prijs;69.0;75CL;;;2017
1414;1415;https://www.gall.nl/wijn/?start=1416;Château Gruaud Larose;https://www.gall.nl/ch%C3%A2teau-gruaud-larose-rood-75cl-157570.html;Royal Red;Frankrijk;;196.9;75CL;;;2015
1415;1416;https://www.gall.nl/wijn/?start=1416;Alcoholvrijpakket Try Januari ;https://www.gall.nl/alcoholvrijpakket-try-januari--wit-400cl-161187.html;sauvignon blanc;;NIEUW;;400CL;;;
1416;1417;https://www.gall.nl/wijn/?start=1416;Torres Viña Sol;https://www.gall.nl/torres-vi%C3%B1a-sol-wit-75cl-315052.html;Fruit Lover;Spanje;2e halve prijs;6.99;75CL;4.5;199.0;2021
1417;1418;https://www.gall.nl/wijn/?start=1416;Alamos Cabernet Sauvignon;https://www.gall.nl/alamos-cabernet-sauvignon-rood-75cl-387789.html;Easy Rider;Argentinië;2e halve prijs;;75CL;4.6;36.0;2021
1418;1419;https://www.gall.nl/wijn/?start=1416;Bruce Jack Reserve Pinotage;https://www.gall.nl/bruce-jack-reserve-pinotage-rood-75cl-157716.html;Easy Rider;Zuid-Afrika;2e halve prijs;10.89;75CL;3.5;2.0;2018
1419;1420;https://www.gall.nl/wijn/?start=1416;Oveja Negra Winemakers Selection Malbec Petit Verd;https://www.gall.nl/oveja-negra-winemakers-selection-malbec-petit-verd-rood-75cl-382507.html;Easy Rider;Chili;2e halve prijs;6.59;75CL;4.1;127.0;
1420;1421;https://www.gall.nl/wijn/?start=1416;Lawson's Dry Hills Pinot Noir Rosé;https://www.gall.nl/lawsons-dry-hills-pinot-noir-rose-rose-75cl-121185.html;Fruit Lover Rosé;Nw.-Zeeland;2e halve prijs;9.79;75CL;4.5;2.0;2019
1421;1422;https://www.gall.nl/wijn/?start=1416;Tokara Shiraz;https://www.gall.nl/tokara-shiraz-rood-75cl-380369.html;Big Red;Zuid-Afrika;2e halve prijs;13.98;75CL;4.7;9.0;2019
1422;1423;https://www.gall.nl/wijn/?start=1416;Valdivieso Winemaker's Reserva Malbec;https://www.gall.nl/valdivieso-winemakers-reserva-malbec-rood-75cl-127582.html;Easy Rider;Chili;2e halve prijs;;75CL;4.3;103.0;2021
1423;1424;https://www.gall.nl/wijn/?start=1416;Alamos Viognier;https://www.gall.nl/alamos-viognier-wit-75cl-388661.html;Big White;Argentinië;2e halve prijs;7.29;75CL;4.3;56.0;2021
1424;1425;https://www.gall.nl/wijn/?start=1428;Inycon Estate Chardonnay Viognier;https://www.gall.nl/inycon-estate-chardonnay-viognier-wit-75cl-259748.html;Big White;Italië;2e halve prijs;7.29;75CL;4.1;110.0;2021
1425;1426;https://www.gall.nl/wijn/?start=1428;Oveja Negra Gran Reserva Cabernet Franc Carmenère;https://www.gall.nl/oveja-negra-gran-reserva-cabernet-franc-carmenere-rood-75cl-405043.html;Big Red;Chili;2e halve prijs;7.98;75CL;4.1;7.0;2020
1426;1427;https://www.gall.nl/wijn/?start=1428;Argento Reserve Estate Malbec;https://www.gall.nl/argento-reserve-estate-malbec-rood-75cl-379786.html;Easy Rider;Argentinië;2e halve prijs;9.98;75CL;4.4;41.0;2021
1427;1428;https://www.gall.nl/wijn/?start=1428;Louis Bernard Côte du Rhône Blanc;https://www.gall.nl/louis-bernard-c%C3%B4te-du-rh%C3%B4ne-blanc-wit-75cl-107050.html;Big White;Frankrijk;2e halve prijs;8.69;75CL;4.3;8.0;2020
1428;1429;https://www.gall.nl/wijn/?start=1428;Argento Pinot Grigio;https://www.gall.nl/argento-pinot-grigio-wit-75cl-385433.html;Fruit Lover;Argentinië;2e halve prijs;6.59;75CL;4.3;32.0;2022
1429;1430;https://www.gall.nl/wijn/?start=1428;Palo Alto Chardonnay;https://www.gall.nl/palo-alto-chardonnay-wit-75cl-390100.html;Big White;Chili;2e halve prijs;7.29;75CL;4.0;89.0;2020
1430;1431;https://www.gall.nl/wijn/?start=1428;Errazuriz Estate Pinot Noir Reserva;https://www.gall.nl/errazuriz-estate-pinot-noir-reserva-rood-75cl-409529.html;Fruit Smoothie;Chili;2e halve prijs;9.79;75CL;;;2022
1431;1432;https://www.gall.nl/wijn/?start=1428;Errazuriz Aconcagua Alto Cabernet Sauvignon;https://www.gall.nl/errazuriz-aconcagua-alto-cabernet-sauvignon-rood-75cl-409561.html;Royal Red;Chili;2e halve prijs;18.49;75CL;5.0;1.0;2020
1432;1433;https://www.gall.nl/wijn/?start=1428;Mountain Vineyards Sauvignon Blanc Bag in Box;https://www.gall.nl/mountain-vineyards-sauvignon-blanc-bag-in-box-wit-225cl-408751.html;Fresh Prince;Zuid-Afrika;2e halve prijs;13.99;225CL;4.1;9.0;2021
1433;1434;https://www.gall.nl/wijn/?start=1428;Arrogant Frog Blanc Bag in Box;https://www.gall.nl/arrogant-frog-blanc-bag-in-box-wit-300cl-138673.html;Big White;Frankrijk;2e halve prijs;;300CL;4.3;59.0;2022
1434;1435;https://www.gall.nl/wijn/?start=1428;Mountain Vineyards Merlot;https://www.gall.nl/mountain-vineyards-merlot-rood-75cl-112453.html;Easy Rider;Zuid-Afrika;2e halve prijs;5.29;75CL;;;2019
1435;1436;https://www.gall.nl/wijn/?start=1428;Kanonkop Kadette Pinotage Rosé;https://www.gall.nl/kanonkop-kadette-pinotage-rose-rose-75cl-112275.html;Fruit Lover Rosé;Zuid-Afrika;2e halve prijs;8.99;75CL;4.3;28.0;2022
1436;1437;https://www.gall.nl/wijn/?start=1440;Lanzerac Chardonnay;https://www.gall.nl/lanzerac-chardonnay-wit-75cl-383619.html;Big White;Zuid-Afrika;2e halve prijs;12.59;75CL;4.3;41.0;2021
1437;1438;https://www.gall.nl/wijn/?start=1440;Bougrier Les Petites Confessions Sauvignon Blanc;https://www.gall.nl/bougrier-les-petites-confessions-sauvignon-blanc-wit-75cl-403458.html;Fresh Prince;Frankrijk;2e halve prijs;8.69;75CL;3.8;13.0;2021
1438;1439;https://www.gall.nl/wijn/?start=1440;Tenimenti d'Alessandro Bianco Viognier;https://www.gall.nl/tenimenti-dalessandro-bianco-viognier-wit-75cl-100587.html;Fruit Lover;Italië;2e halve prijs;11.59;75CL;4.6;5.0;2021
1439;1440;https://www.gall.nl/wijn/?start=1440;Badenhorst Secateurs Red Blend;https://www.gall.nl/badenhorst-secateurs-red-blend-rood-75cl-380962.html;Easy Rider;Zuid-Afrika;2e halve prijs;10.98;75CL;4.4;5.0;2018
1440;1441;https://www.gall.nl/wijn/?start=1440;Errazuriz Aconcagua Cuvée Sauvignon Blanc;https://www.gall.nl/errazuriz-aconcagua-cuvee-sauvignon-blanc-wit-75cl-409308.html;Fruit Lover;Chili;2e halve prijs;10.89;75CL;;;2021
